"Mod name","Registry name","Item ID","Meta/dmg","Display name","Recipe name","Ore Dict keys"
"Electroblob's Wizardry","ebwizardry:warlock_leggings_earth",5198,32767,"§2Earth Warlock Leggings","ebwizardry:recipes/small_flask_warlock_leggings_earth",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_fire",5182,32767,"§4Pyromancer Warlock Leggings","ebwizardry:recipes/large_flask_warlock_leggings_fire",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_fire",5182,32767,"§4Pyromancer Warlock Leggings","ebwizardry:recipes/medium_flask_warlock_leggings_fire",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_fire",5182,32767,"§4Pyromancer Warlock Leggings","ebwizardry:recipes/small_flask_warlock_leggings_fire",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_healing",5206,32767,"§eHealer Warlock Leggings","ebwizardry:recipes/large_flask_warlock_leggings_healing",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_healing",5206,32767,"§eHealer Warlock Leggings","ebwizardry:recipes/medium_flask_warlock_leggings_healing",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_healing",5206,32767,"§eHealer Warlock Leggings","ebwizardry:recipes/small_flask_warlock_leggings_healing",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_ice",5186,32767,"§bIce Warlock Leggings","ebwizardry:recipes/large_flask_warlock_leggings_ice",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_ice",5186,32767,"§bIce Warlock Leggings","ebwizardry:recipes/medium_flask_warlock_leggings_ice",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_ice",5186,32767,"§bIce Warlock Leggings","ebwizardry:recipes/small_flask_warlock_leggings_ice",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_lightning",5190,32767,"§3Storm Warlock Leggings","ebwizardry:recipes/large_flask_warlock_leggings_lightning",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_lightning",5190,32767,"§3Storm Warlock Leggings","ebwizardry:recipes/medium_flask_warlock_leggings_lightning",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_lightning",5190,32767,"§3Storm Warlock Leggings","ebwizardry:recipes/small_flask_warlock_leggings_lightning",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_necromancy",5194,32767,"§5Necromancer Warlock Leggings","ebwizardry:recipes/large_flask_warlock_leggings_necromancy",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_necromancy",5194,32767,"§5Necromancer Warlock Leggings","ebwizardry:recipes/medium_flask_warlock_leggings_necromancy",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_necromancy",5194,32767,"§5Necromancer Warlock Leggings","ebwizardry:recipes/small_flask_warlock_leggings_necromancy",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_sorcery",5202,32767,"§aSorcerer Warlock Leggings","ebwizardry:recipes/large_flask_warlock_leggings_sorcery",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_sorcery",5202,32767,"§aSorcerer Warlock Leggings","ebwizardry:recipes/medium_flask_warlock_leggings_sorcery",""
"Electroblob's Wizardry","ebwizardry:warlock_leggings_sorcery",5202,32767,"§aSorcerer Warlock Leggings","ebwizardry:recipes/small_flask_warlock_leggings_sorcery",""
"Electroblob's Wizardry","ebwizardry:warlock_robe",5177,32767,"Warlock Robes","ebwizardry:recipes/large_flask_warlock_robe",""
"Electroblob's Wizardry","ebwizardry:warlock_robe",5177,32767,"Warlock Robes","ebwizardry:recipes/medium_flask_warlock_robe",""
"Electroblob's Wizardry","ebwizardry:warlock_robe",5177,32767,"Warlock Robes","ebwizardry:recipes/small_flask_warlock_robe",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_earth",5197,32767,"§2Earth Warlock Robes","ebwizardry:recipes/large_flask_warlock_robe_earth",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_earth",5197,32767,"§2Earth Warlock Robes","ebwizardry:recipes/medium_flask_warlock_robe_earth",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_earth",5197,32767,"§2Earth Warlock Robes","ebwizardry:recipes/small_flask_warlock_robe_earth",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_fire",5181,32767,"§4Pyromancer Warlock Robes","ebwizardry:recipes/large_flask_warlock_robe_fire",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_fire",5181,32767,"§4Pyromancer Warlock Robes","ebwizardry:recipes/medium_flask_warlock_robe_fire",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_fire",5181,32767,"§4Pyromancer Warlock Robes","ebwizardry:recipes/small_flask_warlock_robe_fire",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_healing",5205,32767,"§eHealer Warlock Robes","ebwizardry:recipes/large_flask_warlock_robe_healing",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_healing",5205,32767,"§eHealer Warlock Robes","ebwizardry:recipes/medium_flask_warlock_robe_healing",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_healing",5205,32767,"§eHealer Warlock Robes","ebwizardry:recipes/small_flask_warlock_robe_healing",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_ice",5185,32767,"§bIce Warlock Robes","ebwizardry:recipes/large_flask_warlock_robe_ice",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_ice",5185,32767,"§bIce Warlock Robes","ebwizardry:recipes/medium_flask_warlock_robe_ice",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_ice",5185,32767,"§bIce Warlock Robes","ebwizardry:recipes/small_flask_warlock_robe_ice",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_lightning",5189,32767,"§3Storm Warlock Robes","ebwizardry:recipes/large_flask_warlock_robe_lightning",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_lightning",5189,32767,"§3Storm Warlock Robes","ebwizardry:recipes/medium_flask_warlock_robe_lightning",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_lightning",5189,32767,"§3Storm Warlock Robes","ebwizardry:recipes/small_flask_warlock_robe_lightning",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_necromancy",5193,32767,"§5Necromancer Warlock Robes","ebwizardry:recipes/large_flask_warlock_robe_necromancy",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_necromancy",5193,32767,"§5Necromancer Warlock Robes","ebwizardry:recipes/medium_flask_warlock_robe_necromancy",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_necromancy",5193,32767,"§5Necromancer Warlock Robes","ebwizardry:recipes/small_flask_warlock_robe_necromancy",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_sorcery",5201,32767,"§aSorcerer Warlock Robes","ebwizardry:recipes/large_flask_warlock_robe_sorcery",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_sorcery",5201,32767,"§aSorcerer Warlock Robes","ebwizardry:recipes/medium_flask_warlock_robe_sorcery",""
"Electroblob's Wizardry","ebwizardry:warlock_robe_sorcery",5201,32767,"§aSorcerer Warlock Robes","ebwizardry:recipes/small_flask_warlock_robe_sorcery",""
"Electroblob's Wizardry","ebwizardry:wizard_boots",5083,0,"Wizard Boots","ebwizardry:wizard_boots",""
"Electroblob's Wizardry","ebwizardry:wizard_boots",5083,32767,"Wizard Boots","ebwizardry:recipes/large_flask_wizard_boots",""
"Electroblob's Wizardry","ebwizardry:wizard_boots",5083,32767,"Wizard Boots","ebwizardry:recipes/medium_flask_wizard_boots",""
"Electroblob's Wizardry","ebwizardry:wizard_boots",5083,32767,"Wizard Boots","ebwizardry:recipes/small_flask_wizard_boots",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_earth",5103,32767,"§2Earth Mage Boots","ebwizardry:recipes/large_flask_wizard_boots_earth",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_earth",5103,32767,"§2Earth Mage Boots","ebwizardry:recipes/medium_flask_wizard_boots_earth",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_earth",5103,32767,"§2Earth Mage Boots","ebwizardry:recipes/small_flask_wizard_boots_earth",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_fire",5087,32767,"§4Pyromancer Boots","ebwizardry:recipes/large_flask_wizard_boots_fire",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_fire",5087,32767,"§4Pyromancer Boots","ebwizardry:recipes/medium_flask_wizard_boots_fire",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_fire",5087,32767,"§4Pyromancer Boots","ebwizardry:recipes/small_flask_wizard_boots_fire",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_healing",5111,32767,"§eHealer Boots","ebwizardry:recipes/large_flask_wizard_boots_healing",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_healing",5111,32767,"§eHealer Boots","ebwizardry:recipes/medium_flask_wizard_boots_healing",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_healing",5111,32767,"§eHealer Boots","ebwizardry:recipes/small_flask_wizard_boots_healing",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_ice",5091,32767,"§bIce Mage Boots","ebwizardry:recipes/large_flask_wizard_boots_ice",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_ice",5091,32767,"§bIce Mage Boots","ebwizardry:recipes/medium_flask_wizard_boots_ice",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_ice",5091,32767,"§bIce Mage Boots","ebwizardry:recipes/small_flask_wizard_boots_ice",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_lightning",5095,32767,"§3Storm Mage Boots","ebwizardry:recipes/large_flask_wizard_boots_lightning",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_lightning",5095,32767,"§3Storm Mage Boots","ebwizardry:recipes/medium_flask_wizard_boots_lightning",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_lightning",5095,32767,"§3Storm Mage Boots","ebwizardry:recipes/small_flask_wizard_boots_lightning",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_necromancy",5099,32767,"§5Necromancer Boots","ebwizardry:recipes/large_flask_wizard_boots_necromancy",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_necromancy",5099,32767,"§5Necromancer Boots","ebwizardry:recipes/medium_flask_wizard_boots_necromancy",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_necromancy",5099,32767,"§5Necromancer Boots","ebwizardry:recipes/small_flask_wizard_boots_necromancy",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_sorcery",5107,32767,"§aSorcerer Boots","ebwizardry:recipes/large_flask_wizard_boots_sorcery",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_sorcery",5107,32767,"§aSorcerer Boots","ebwizardry:recipes/medium_flask_wizard_boots_sorcery",""
"Electroblob's Wizardry","ebwizardry:wizard_boots_sorcery",5107,32767,"§aSorcerer Boots","ebwizardry:recipes/small_flask_wizard_boots_sorcery",""
"Electroblob's Wizardry","ebwizardry:wizard_handbook",5013,0,"The Wizard's Handbook","ebwizardry:wizard_handbook",""
"Electroblob's Wizardry","ebwizardry:wizard_hat",5080,0,"Wizard Hat","ebwizardry:wizard_hat",""
"Electroblob's Wizardry","ebwizardry:wizard_hat",5080,32767,"Wizard Hat","ebwizardry:recipes/large_flask_wizard_hat",""
"Electroblob's Wizardry","ebwizardry:wizard_hat",5080,32767,"Wizard Hat","ebwizardry:recipes/medium_flask_wizard_hat",""
"Electroblob's Wizardry","ebwizardry:wizard_hat",5080,32767,"Wizard Hat","ebwizardry:recipes/small_flask_wizard_hat",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_earth",5100,32767,"§2Earth Mage Hat","ebwizardry:recipes/large_flask_wizard_hat_earth",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_earth",5100,32767,"§2Earth Mage Hat","ebwizardry:recipes/medium_flask_wizard_hat_earth",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_earth",5100,32767,"§2Earth Mage Hat","ebwizardry:recipes/small_flask_wizard_hat_earth",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_fire",5084,32767,"§4Pyromancer Hat","ebwizardry:recipes/large_flask_wizard_hat_fire",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_fire",5084,32767,"§4Pyromancer Hat","ebwizardry:recipes/medium_flask_wizard_hat_fire",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_fire",5084,32767,"§4Pyromancer Hat","ebwizardry:recipes/small_flask_wizard_hat_fire",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_healing",5108,32767,"§eHealer Hat","ebwizardry:recipes/large_flask_wizard_hat_healing",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_healing",5108,32767,"§eHealer Hat","ebwizardry:recipes/medium_flask_wizard_hat_healing",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_healing",5108,32767,"§eHealer Hat","ebwizardry:recipes/small_flask_wizard_hat_healing",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_ice",5088,32767,"§bIce Mage Hat","ebwizardry:recipes/large_flask_wizard_hat_ice",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_ice",5088,32767,"§bIce Mage Hat","ebwizardry:recipes/medium_flask_wizard_hat_ice",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_ice",5088,32767,"§bIce Mage Hat","ebwizardry:recipes/small_flask_wizard_hat_ice",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_lightning",5092,32767,"§3Storm Mage Hat","ebwizardry:recipes/large_flask_wizard_hat_lightning",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_lightning",5092,32767,"§3Storm Mage Hat","ebwizardry:recipes/medium_flask_wizard_hat_lightning",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_lightning",5092,32767,"§3Storm Mage Hat","ebwizardry:recipes/small_flask_wizard_hat_lightning",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_necromancy",5096,32767,"§5Necromancer Hat","ebwizardry:recipes/large_flask_wizard_hat_necromancy",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_necromancy",5096,32767,"§5Necromancer Hat","ebwizardry:recipes/medium_flask_wizard_hat_necromancy",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_necromancy",5096,32767,"§5Necromancer Hat","ebwizardry:recipes/small_flask_wizard_hat_necromancy",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_sorcery",5104,32767,"§aSorcerer Hat","ebwizardry:recipes/large_flask_wizard_hat_sorcery",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_sorcery",5104,32767,"§aSorcerer Hat","ebwizardry:recipes/medium_flask_wizard_hat_sorcery",""
"Electroblob's Wizardry","ebwizardry:wizard_hat_sorcery",5104,32767,"§aSorcerer Hat","ebwizardry:recipes/small_flask_wizard_hat_sorcery",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings",5082,0,"Wizard Leggings","ebwizardry:wizard_leggings",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings",5082,32767,"Wizard Leggings","ebwizardry:recipes/large_flask_wizard_leggings",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings",5082,32767,"Wizard Leggings","ebwizardry:recipes/medium_flask_wizard_leggings",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings",5082,32767,"Wizard Leggings","ebwizardry:recipes/small_flask_wizard_leggings",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_earth",5102,32767,"§2Earth Mage Leggings","ebwizardry:recipes/large_flask_wizard_leggings_earth",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_earth",5102,32767,"§2Earth Mage Leggings","ebwizardry:recipes/medium_flask_wizard_leggings_earth",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_earth",5102,32767,"§2Earth Mage Leggings","ebwizardry:recipes/small_flask_wizard_leggings_earth",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_fire",5086,32767,"§4Pyromancer Leggings","ebwizardry:recipes/large_flask_wizard_leggings_fire",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_fire",5086,32767,"§4Pyromancer Leggings","ebwizardry:recipes/medium_flask_wizard_leggings_fire",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_fire",5086,32767,"§4Pyromancer Leggings","ebwizardry:recipes/small_flask_wizard_leggings_fire",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_healing",5110,32767,"§eHealer Leggings","ebwizardry:recipes/large_flask_wizard_leggings_healing",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_healing",5110,32767,"§eHealer Leggings","ebwizardry:recipes/medium_flask_wizard_leggings_healing",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_healing",5110,32767,"§eHealer Leggings","ebwizardry:recipes/small_flask_wizard_leggings_healing",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_ice",5090,32767,"§bIce Mage Leggings","ebwizardry:recipes/large_flask_wizard_leggings_ice",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_ice",5090,32767,"§bIce Mage Leggings","ebwizardry:recipes/medium_flask_wizard_leggings_ice",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_ice",5090,32767,"§bIce Mage Leggings","ebwizardry:recipes/small_flask_wizard_leggings_ice",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_lightning",5094,32767,"§3Storm Mage Leggings","ebwizardry:recipes/large_flask_wizard_leggings_lightning",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_lightning",5094,32767,"§3Storm Mage Leggings","ebwizardry:recipes/medium_flask_wizard_leggings_lightning",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_lightning",5094,32767,"§3Storm Mage Leggings","ebwizardry:recipes/small_flask_wizard_leggings_lightning",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_necromancy",5098,32767,"§5Necromancer Leggings","ebwizardry:recipes/large_flask_wizard_leggings_necromancy",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_necromancy",5098,32767,"§5Necromancer Leggings","ebwizardry:recipes/medium_flask_wizard_leggings_necromancy",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_necromancy",5098,32767,"§5Necromancer Leggings","ebwizardry:recipes/small_flask_wizard_leggings_necromancy",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_sorcery",5106,32767,"§aSorcerer Leggings","ebwizardry:recipes/large_flask_wizard_leggings_sorcery",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_sorcery",5106,32767,"§aSorcerer Leggings","ebwizardry:recipes/medium_flask_wizard_leggings_sorcery",""
"Electroblob's Wizardry","ebwizardry:wizard_leggings_sorcery",5106,32767,"§aSorcerer Leggings","ebwizardry:recipes/small_flask_wizard_leggings_sorcery",""
"Electroblob's Wizardry","ebwizardry:wizard_robe",5081,0,"Wizard Robes","ebwizardry:wizard_robe",""
"Electroblob's Wizardry","ebwizardry:wizard_robe",5081,32767,"Wizard Robes","ebwizardry:recipes/large_flask_wizard_robe",""
"Electroblob's Wizardry","ebwizardry:wizard_robe",5081,32767,"Wizard Robes","ebwizardry:recipes/medium_flask_wizard_robe",""
"Electroblob's Wizardry","ebwizardry:wizard_robe",5081,32767,"Wizard Robes","ebwizardry:recipes/small_flask_wizard_robe",""
"Electroblob's Wizardry","ebwizardry:wizard_robe_earth",5101,32767,"§2Earth Mage Robes","ebwizardry:recipes/large_flask_wizard_robe_earth",""
"Electroblob's Wizardry","ebwizardry:wizard_robe_earth",5101,32767,"§2Earth Mage Robes","ebwizardry:recipes/medium_flask_wizard_robe_earth",""
"Electroblob's Wizardry","ebwizardry:wizard_robe_earth",5101,32767,"§2Earth Mage Robes","ebwizardry:recipes/small_flask_wizard_robe_earth",""
"Electroblob's Wizardry","ebwizardry:wizard_robe_fire",5085,32767,"§4Pyromancer Robes","ebwizardry:recipes/large_flask_wizard_robe_fire",""
"Electroblob's Wizardry","ebwizardry:wizard_robe_fire",5085,32767,"§4Pyromancer Robes","ebwizardry:recipes/medium_flask_wizard_robe_fire",""
"Electroblob's Wizardry","ebwizardry:wizard_robe_fire",5085,32767,"§4Pyromancer Robes","ebwizardry:recipes/small_flask_wizard_robe_fire",""
