"Mod name","Registry name","Hardness","Resistance"
"Minecraft","minecraft:lime_shulker_box",2.00,6000.00
"Minecraft","minecraft:lit_furnace",3.50,17.50
"Minecraft","minecraft:lit_pumpkin",1.00,5.00
"Minecraft","minecraft:lit_redstone_lamp",0.30,1.50
"Minecraft","minecraft:lit_redstone_ore",3.00,15.00
"Minecraft","minecraft:log",2.00,10.00
"Minecraft","minecraft:log2",2.00,10.00
"Minecraft","minecraft:magenta_glazed_terracotta",1.40,7.00
"Minecraft","minecraft:magenta_shulker_box",2.00,6000.00
"Minecraft","minecraft:magma",0.50,2.50
"Minecraft","minecraft:melon_block",1.00,5.00
"Minecraft","minecraft:melon_stem",0.00,0.00
"Minecraft","minecraft:mob_spawner",5.00,25.00
"Minecraft","minecraft:monster_egg",0.75,3.75
"Minecraft","minecraft:mossy_cobblestone",2.00,30.00
"Minecraft","minecraft:mycelium",0.60,3.00
"Minecraft","minecraft:nether_brick",2.00,30.00
"Minecraft","minecraft:nether_brick_fence",2.00,30.00
"Minecraft","minecraft:nether_brick_stairs",2.00,30.00
"Minecraft","minecraft:nether_wart",0.00,0.00
"Minecraft","minecraft:nether_wart_block",1.00,5.00
"Minecraft","minecraft:netherrack",0.40,2.00
"Minecraft","minecraft:noteblock",0.80,4.00
"Minecraft","minecraft:oak_stairs",2.00,15.00
"Minecraft","minecraft:observer",3.00,15.00
"Minecraft","minecraft:obsidian",50.00,6000.00
"Minecraft","minecraft:orange_glazed_terracotta",1.40,7.00
"Minecraft","minecraft:orange_shulker_box",2.00,6000.00
"Minecraft","minecraft:packed_ice",0.50,2.50
"Minecraft","minecraft:pink_glazed_terracotta",1.40,7.00
"Minecraft","minecraft:pink_shulker_box",2.00,6000.00
"Minecraft","minecraft:piston",0.50,2.50
"Minecraft","minecraft:piston_extension",-1.00,0.00
"Minecraft","minecraft:piston_head",0.50,2.50
"Minecraft","minecraft:planks",2.00,15.00
"Minecraft","minecraft:portal",-1.00,0.00
"Minecraft","minecraft:potatoes",0.00,0.00
"Minecraft","minecraft:powered_comparator",0.00,0.00
"Minecraft","minecraft:powered_repeater",0.00,0.00
"Minecraft","minecraft:prismarine",1.50,30.00
"Minecraft","minecraft:pumpkin",1.00,5.00
"Minecraft","minecraft:pumpkin_stem",0.00,0.00
"Minecraft","minecraft:purple_glazed_terracotta",1.40,7.00
"Minecraft","minecraft:purple_shulker_box",2.00,6000.00
"Minecraft","minecraft:purpur_block",1.50,30.00
"Minecraft","minecraft:purpur_double_slab",2.00,30.00
"Minecraft","minecraft:purpur_pillar",1.50,30.00
"Minecraft","minecraft:purpur_slab",2.00,30.00
"Minecraft","minecraft:purpur_stairs",1.50,30.00
"Minecraft","minecraft:quartz_block",0.80,4.00
"Minecraft","minecraft:quartz_ore",3.00,15.00
"Minecraft","minecraft:quartz_stairs",0.80,4.00
"Minecraft","minecraft:rail",0.70,3.50
"Minecraft","minecraft:red_flower",0.00,0.00
"Minecraft","minecraft:red_glazed_terracotta",1.40,7.00
"Minecraft","minecraft:red_mushroom",0.00,0.00
"Minecraft","minecraft:red_mushroom_block",0.20,1.00
"Minecraft","minecraft:red_nether_brick",2.00,30.00
"Minecraft","minecraft:red_sandstone",0.80,4.00
"Minecraft","minecraft:red_sandstone_stairs",0.80,4.00
"Minecraft","minecraft:red_shulker_box",2.00,6000.00
"Minecraft","minecraft:redstone_block",5.00,30.00
"Minecraft","minecraft:redstone_lamp",0.30,1.50
"Minecraft","minecraft:redstone_ore",3.00,15.00
"Minecraft","minecraft:redstone_torch",0.00,0.00
"Minecraft","minecraft:redstone_wire",0.00,0.00
"Minecraft","minecraft:reeds",0.00,0.00
"Minecraft","minecraft:repeating_command_block",-1.00,18000000.00
"Minecraft","minecraft:sand",0.50,2.50
"Minecraft","minecraft:sandstone",0.80,4.00
"Minecraft","minecraft:sandstone_stairs",0.80,4.00
"Minecraft","minecraft:sapling",0.00,0.00
"Minecraft","minecraft:sea_lantern",0.30,1.50
"Minecraft","minecraft:silver_glazed_terracotta",1.40,7.00
"Minecraft","minecraft:silver_shulker_box",2.00,6000.00
"Minecraft","minecraft:skull",1.00,5.00
"Minecraft","minecraft:slime",0.00,0.00
"Minecraft","minecraft:snow",0.20,1.00
"Minecraft","minecraft:snow_layer",0.10,0.50
"Minecraft","minecraft:soul_sand",0.50,2.50
"Minecraft","minecraft:sponge",0.60,3.00
"Minecraft","minecraft:spruce_door",3.00,15.00
"Minecraft","minecraft:spruce_fence",2.00,15.00
"Minecraft","minecraft:spruce_fence_gate",2.00,15.00
"Minecraft","minecraft:spruce_stairs",2.00,15.00
"Minecraft","minecraft:stained_glass",0.30,1.50
"Minecraft","minecraft:stained_glass_pane",0.30,1.50
"Minecraft","minecraft:stained_hardened_clay",1.25,21.00
"Minecraft","minecraft:standing_banner",1.00,5.00
"Minecraft","minecraft:standing_sign",1.00,5.00
"Minecraft","minecraft:sticky_piston",0.50,2.50
"Minecraft","minecraft:stone",1.50,30.00
"Minecraft","minecraft:stone_brick_stairs",1.50,30.00
"Minecraft","minecraft:stone_button",0.50,2.50
"Minecraft","minecraft:stone_pressure_plate",0.50,2.50
"Minecraft","minecraft:stone_slab",2.00,30.00
"Minecraft","minecraft:stone_slab2",2.00,30.00
"Minecraft","minecraft:stone_stairs",2.00,30.00
"Minecraft","minecraft:stonebrick",1.50,30.00
"Minecraft","minecraft:structure_block",-1.00,18000000.00
"Minecraft","minecraft:structure_void",0.00,0.00
"Minecraft","minecraft:tallgrass",0.00,0.00
"Minecraft","minecraft:tnt",0.00,0.00
"Minecraft","minecraft:torch",0.00,0.00
"Minecraft","minecraft:trapdoor",3.00,15.00
"Minecraft","minecraft:trapped_chest",2.50,12.50
"Minecraft","minecraft:tripwire",0.00,0.00
"Minecraft","minecraft:tripwire_hook",0.00,0.00
"Minecraft","minecraft:unlit_redstone_torch",0.00,0.00
"Minecraft","minecraft:unpowered_comparator",0.00,0.00
"Minecraft","minecraft:unpowered_repeater",0.00,0.00
"Minecraft","minecraft:vine",0.20,1.00
"Minecraft","minecraft:wall_banner",1.00,5.00
"Minecraft","minecraft:wall_sign",1.00,5.00
"Minecraft","minecraft:water",100.00,500.00
"Minecraft","minecraft:waterlily",0.00,0.00
"Minecraft","minecraft:web",4.00,20.00
"Minecraft","minecraft:wheat",0.00,0.00
"Minecraft","minecraft:white_glazed_terracotta",1.40,7.00
"Minecraft","minecraft:white_shulker_box",2.00,6000.00
"Minecraft","minecraft:wooden_button",0.50,2.50
"Minecraft","minecraft:wooden_door",3.00,15.00
"Minecraft","minecraft:wooden_pressure_plate",0.50,2.50
"Minecraft","minecraft:wooden_slab",2.00,15.00
"Minecraft","minecraft:wool",0.80,4.00
"Minecraft","minecraft:yellow_flower",0.00,0.00
"Minecraft","minecraft:yellow_glazed_terracotta",1.40,7.00
"Minecraft","minecraft:yellow_shulker_box",2.00,6000.00
"Minor Integrations and Additions","mia:armored_glass",40.00,5250.00
"Minor Integrations and Additions","mia:door_stone",4.00,20.00
"Minor Integrations and Additions","mia:flower_dead",0.00,0.00
"Minor Integrations and Additions","mia:packed_paper",0.80,4.00
"Minor Integrations and Additions","mia:pixie_dust_extractor",2.50,12.50
"Minor Integrations and Additions","mia:redstone_lantern",3.00,15.00
"Minor Integrations and Additions","mia:torch_gold",0.00,0.00
"Minor Integrations and Additions","mia:white_sandstone_futuremc_wall",0.00,0.00
"Minor Integrations and Additions","mia:white_sandstone_new",0.80,4.00
"Minor Integrations and Additions","mia:white_sandstone_new_slab",0.80,4.00
"Minor Integrations and Additions","mia:white_sandstone_new_slab_double",0.80,4.00
"Minor Integrations and Additions","mia:white_sandstone_stairs_brick",0.80,4.00
"Mo' Glowstone","moglowstone:black_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:blue_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:brick_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:brown_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:cyan_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:glowstone_ore",3.00,15.00
"Mo' Glowstone","moglowstone:gray_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:green_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:lamp_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:lblue_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:lgray_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:lime_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:magenta_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:orange_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:pink_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:purple_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:red_gsblock",0.00,0.00
"Mo' Glowstone","moglowstone:white_gsblock",0.00,0.00
"Mowzie's Mobs","mowziesmobs:campfire",0.00,0.00
"Mowzie's Mobs","mowziesmobs:grottol",0.00,0.00
"Mowzie's Mobs","mowziesmobs:painted_acacia",2.00,15.00
"Mowzie's Mobs","mowziesmobs:painted_acacia_double_slab",2.00,15.00
"Mowzie's Mobs","mowziesmobs:painted_acacia_slab",2.00,15.00
"Mystical World","mysticalworld:amethyst_block",3.00,15.00
"Mystical World","mysticalworld:amethyst_ore",3.00,15.00
"Mystical World","mysticalworld:aubergine_crop",0.00,0.00
"Mystical World","mysticalworld:charred_button",1.70,8.50
"Mystical World","mysticalworld:charred_double_slab",1.70,8.50
"Mystical World","mysticalworld:charred_fence",2.00,10.00
"Mystical World","mysticalworld:charred_fence_gate",2.00,10.00
"Mystical World","mysticalworld:charred_log",2.00,10.00
"Mystical World","mysticalworld:charred_planks",2.00,10.00
"Mystical World","mysticalworld:charred_pressure_plate",1.70,8.50
"Mystical World","mysticalworld:charred_slab",1.70,8.50
"Mystical World","mysticalworld:charred_stairs",1.70,10.00
"Mystical World","mysticalworld:charred_wall",1.70,10.00
"Mystical World","mysticalworld:copper_block",3.50,17.50
"Mystical World","mysticalworld:copper_ore",3.50,17.50
"Mystical World","mysticalworld:gall_apple_crop",0.00,0.00
"Mystical World","mysticalworld:granite_quartz_ore",3.00,15.00
"Mystical World","mysticalworld:mud_block",1.40,7.00
"Mystical World","mysticalworld:mud_block_button",1.70,8.50
"Mystical World","mysticalworld:mud_block_double_slab",1.70,8.50
"Mystical World","mysticalworld:mud_block_fence",2.00,10.00
"Mystical World","mysticalworld:mud_block_fence_gate",2.00,10.00
"Mystical World","mysticalworld:mud_block_pressure_plate",1.70,8.50
"Mystical World","mysticalworld:mud_block_slab",1.70,8.50
"Mystical World","mysticalworld:mud_block_stairs",1.70,8.50
"Mystical World","mysticalworld:mud_block_wall",1.70,8.50
"Mystical World","mysticalworld:mud_brick",1.40,7.00
"Mystical World","mysticalworld:mud_brick_button",1.70,8.50
"Mystical World","mysticalworld:mud_brick_double_slab",1.70,8.50
"Mystical World","mysticalworld:mud_brick_fence",2.00,10.00
"Mystical World","mysticalworld:mud_brick_fence_gate",2.00,10.00
"Mystical World","mysticalworld:mud_brick_pressure_plate",1.70,8.50
"Mystical World","mysticalworld:mud_brick_slab",1.70,8.50
"Mystical World","mysticalworld:mud_brick_stairs",1.70,8.50
"Mystical World","mysticalworld:mud_brick_wall",1.70,8.50
"Mystical World","mysticalworld:pearl_block",3.40,17.00
"Mystical World","mysticalworld:pearl_button",1.70,8.50
"Mystical World","mysticalworld:pearl_double_slab",1.70,8.50
"Mystical World","mysticalworld:pearl_fence",3.00,15.00
"Mystical World","mysticalworld:pearl_fence_gate",3.00,15.00
"Mystical World","mysticalworld:pearl_pressure_plate",1.70,8.50
"Mystical World","mysticalworld:pearl_slab",1.70,8.50
"Mystical World","mysticalworld:pearl_stairs",1.70,17.00
"Mystical World","mysticalworld:pearl_wall",1.70,17.00
"Mystical World","mysticalworld:quartz_ore",3.00,15.00
"Mystical World","mysticalworld:silver_block",5.00,25.00
"Mystical World","mysticalworld:silver_ore",5.00,25.00
"Mystical World","mysticalworld:slime_eggs",0.10,0.50
"Mystical World","mysticalworld:thatch",0.80,4.00
"Mystical World","mysticalworld:thatch_double_slab",1.70,8.50
"Mystical World","mysticalworld:thatch_slab",1.70,8.50
"Mystical World","mysticalworld:thatch_stairs",1.70,8.50
"Mystical World","mysticalworld:thatch_wall",1.70,8.50
"Mystical World","mysticalworld:wet_mud_block",1.40,7.00
"Mystical World","mysticalworld:wet_mud_brick",1.40,7.00
"Natura Legacy","natura:amaranth_button",0.50,2.50
"Natura Legacy","natura:amaranth_fence",2.00,15.00
"Natura Legacy","natura:amaranth_fence_gate",2.00,15.00
"Natura Legacy","natura:amaranth_pressure_plate",0.50,2.50
"Natura Legacy","natura:amaranth_trap_door",3.00,15.00
"Natura Legacy","natura:apple_button",0.50,2.50
"Natura Legacy","natura:apple_fence",2.00,15.00
"Natura Legacy","natura:apple_fence_gate",2.00,15.00
"Natura Legacy","natura:apple_leaves",0.20,1.00
"Natura Legacy","natura:apple_log",1.50,15.00
"Natura Legacy","natura:apple_pressure_plate",0.50,2.50
"Natura Legacy","natura:apple_sapling",0.00,0.00
"Natura Legacy","natura:apple_trap_door",3.00,15.00
"Natura Legacy","natura:barley_crop",0.00,0.00
"Natura Legacy","natura:blaze_hopper",3.00,24.00
"Natura Legacy","natura:blaze_rail",0.70,3.50
"Natura Legacy","natura:blaze_rail_activator",0.70,3.50
"Natura Legacy","natura:blaze_rail_detector",0.70,3.50
"Natura Legacy","natura:blaze_rail_golden",0.70,3.50
"Natura Legacy","natura:bloodwood_button",0.50,2.50
"Natura Legacy","natura:bloodwood_fence",2.00,15.00
"Natura Legacy","natura:bloodwood_fence_gate",2.00,15.00
"Natura Legacy","natura:bloodwood_pressure_plate",0.50,2.50
"Natura Legacy","natura:bloodwood_trap_door",3.00,15.00
"Natura Legacy","natura:bluebells_flower",0.00,0.00
"Natura Legacy","natura:charred_netherrack_bricks",1.50,30.00
"Natura Legacy","natura:clouds",0.30,1.50
"Natura Legacy","natura:colored_grass",0.60,3.00
"Natura Legacy","natura:colored_grass_slab",0.60,3.00
"Natura Legacy","natura:colored_grass_stairs_autumnal",0.60,3.00
"Natura Legacy","natura:colored_grass_stairs_bluegrass",0.60,3.00
"Natura Legacy","natura:colored_grass_stairs_topiary",0.60,3.00
"Natura Legacy","natura:cotton_crop",0.00,0.00
"Natura Legacy","natura:darkwood_button",0.50,2.50
"Natura Legacy","natura:darkwood_fence",2.00,15.00
"Natura Legacy","natura:darkwood_fence_gate",2.00,15.00
"Natura Legacy","natura:darkwood_pressure_plate",0.50,2.50
"Natura Legacy","natura:darkwood_trap_door",3.00,15.00
"Natura Legacy","natura:eucalyptus_button",0.50,2.50
"Natura Legacy","natura:eucalyptus_fence",2.00,15.00
"Natura Legacy","natura:eucalyptus_fence_gate",2.00,15.00
"Natura Legacy","natura:eucalyptus_pressure_plate",0.50,2.50
"Natura Legacy","natura:eucalyptus_trap_door",3.00,15.00
"Natura Legacy","natura:fusewood_button",0.50,2.50
"Natura Legacy","natura:fusewood_fence",2.00,15.00
"Natura Legacy","natura:fusewood_fence_gate",2.00,15.00
"Natura Legacy","natura:fusewood_pressure_plate",0.50,2.50
"Natura Legacy","natura:fusewood_trap_door",3.00,15.00
"Natura Legacy","natura:ghostwood_button",0.50,2.50
"Natura Legacy","natura:ghostwood_fence",2.00,15.00
"Natura Legacy","natura:ghostwood_fence_gate",2.00,15.00
"Natura Legacy","natura:ghostwood_pressure_plate",0.50,2.50
"Natura Legacy","natura:ghostwood_trap_door",3.00,15.00
"Natura Legacy","natura:hopseed_button",0.50,2.50
"Natura Legacy","natura:hopseed_fence",2.00,15.00
"Natura Legacy","natura:hopseed_fence_gate",2.00,15.00
"Natura Legacy","natura:hopseed_pressure_plate",0.50,2.50
"Natura Legacy","natura:hopseed_trap_door",3.00,15.00
"Natura Legacy","natura:lit_netherrack_furnace",3.50,17.50
"Natura Legacy","natura:maple_button",0.50,2.50
"Natura Legacy","natura:maple_fence",2.00,15.00
"Natura Legacy","natura:maple_fence_gate",2.00,15.00
"Natura Legacy","natura:maple_pressure_plate",0.50,2.50
"Natura Legacy","natura:maple_trap_door",3.00,15.00
"Natura Legacy","natura:nether_berrybush_blightberry",0.30,1.50
"Natura Legacy","natura:nether_berrybush_duskberry",0.30,1.50
"Natura Legacy","natura:nether_berrybush_skyberry",0.30,1.50
"Natura Legacy","natura:nether_berrybush_stingberry",0.30,1.50
"Natura Legacy","natura:nether_blue_large_glowshroom",0.00,0.00
"Natura Legacy","natura:nether_bookshelves",1.50,30.00
"Natura Legacy","natura:nether_button",0.50,2.50
"Natura Legacy","natura:nether_door_bloodwood",3.00,15.00
"Natura Legacy","natura:nether_door_darkwood",3.00,15.00
"Natura Legacy","natura:nether_door_fusewood",3.00,15.00
"Natura Legacy","natura:nether_door_ghostwood",3.00,15.00
"Natura Legacy","natura:nether_glass",1.00,9000.00
"Natura Legacy","natura:nether_glowshroom",0.00,0.00
"Natura Legacy","natura:nether_green_large_glowshroom",0.00,0.00
"Natura Legacy","natura:nether_heat_sand",0.50,2.50
"Natura Legacy","natura:nether_leaves",0.20,1.00
"Natura Legacy","natura:nether_leaves2",0.20,1.00
"Natura Legacy","natura:nether_lever",0.50,2.50
"Natura Legacy","natura:nether_logs",3.50,60.00
"Natura Legacy","natura:nether_logs2",8.00,75.00
"Natura Legacy","natura:nether_planks",2.00,30.00
"Natura Legacy","natura:nether_pressure_plate",0.50,2.50
"Natura Legacy","natura:nether_purple_large_glowshroom",0.00,0.00
"Natura Legacy","natura:nether_sapling",0.00,0.00
"Natura Legacy","natura:nether_sapling2",0.00,0.00
"Natura Legacy","natura:nether_slab",2.00,30.00
"Natura Legacy","natura:nether_stairs_bloodwood",2.00,30.00
"Natura Legacy","natura:nether_stairs_darkwood",2.00,30.00
"Natura Legacy","natura:nether_stairs_fusewood",2.00,30.00
"Natura Legacy","natura:nether_stairs_ghostwood",2.00,30.00
"Natura Legacy","natura:nether_tainted_soil",0.50,2.50
"Natura Legacy","natura:nether_thorn_vines",1.00,5.00
"Natura Legacy","natura:nether_workbenches",2.50,30.00
"Natura Legacy","natura:netherrack_bricks",1.50,30.00
"Natura Legacy","natura:netherrack_furnace",3.50,17.50
"Natura Legacy","natura:overworld_berrybush_blackberry",0.30,1.50
"Natura Legacy","natura:overworld_berrybush_blueberry",0.30,1.50
"Natura Legacy","natura:overworld_berrybush_maloberry",0.30,1.50
"Natura Legacy","natura:overworld_berrybush_raspberry",0.30,1.50
"Natura Legacy","natura:overworld_bookshelves",1.50,7.50
"Natura Legacy","natura:overworld_door_amaranth",3.00,15.00
"Natura Legacy","natura:overworld_door_apple",3.00,15.00
"Natura Legacy","natura:overworld_door_eucalyptus",3.00,15.00
"Natura Legacy","natura:overworld_door_hopseed",3.00,15.00
"Natura Legacy","natura:overworld_door_maple",3.00,15.00
"Natura Legacy","natura:overworld_door_redwood",3.00,15.00
"Natura Legacy","natura:overworld_door_redwood_bark",3.00,15.00
"Natura Legacy","natura:overworld_door_sakura",3.00,15.00
"Natura Legacy","natura:overworld_door_silverbell",3.00,15.00
"Natura Legacy","natura:overworld_door_tiger",3.00,15.00
"Natura Legacy","natura:overworld_door_willow",3.00,15.00
"Natura Legacy","natura:overworld_leaves",0.20,1.00
"Natura Legacy","natura:overworld_leaves2",0.20,1.00
"Natura Legacy","natura:overworld_logs",1.50,15.00
"Natura Legacy","natura:overworld_logs2",1.50,15.00
"Natura Legacy","natura:overworld_planks",2.00,10.00
"Natura Legacy","natura:overworld_sapling",0.00,0.00
"Natura Legacy","natura:overworld_sapling2",0.00,0.00
"Natura Legacy","natura:overworld_slab",2.00,10.00
"Natura Legacy","natura:overworld_slab2",2.00,10.00
"Natura Legacy","natura:overworld_stairs_amaranth",2.00,10.00
"Natura Legacy","natura:overworld_stairs_apple",2.00,10.00
"Natura Legacy","natura:overworld_stairs_eucalyptus",2.00,10.00
"Natura Legacy","natura:overworld_stairs_hopseed",2.00,10.00
"Natura Legacy","natura:overworld_stairs_maple",2.00,10.00
"Natura Legacy","natura:overworld_stairs_redwood",2.00,10.00
"Natura Legacy","natura:overworld_stairs_sakura",2.00,10.00
"Natura Legacy","natura:overworld_stairs_silverbell",2.00,10.00
"Natura Legacy","natura:overworld_stairs_tiger",2.00,10.00
"Natura Legacy","natura:overworld_stairs_willow",2.00,10.00
"Natura Legacy","natura:overworld_workbenches",2.50,12.50
"Natura Legacy","natura:redwood_button",0.50,2.50
"Natura Legacy","natura:redwood_fence",2.00,15.00
"Natura Legacy","natura:redwood_fence_gate",2.00,15.00
"Natura Legacy","natura:redwood_leaves",0.20,1.00
"Natura Legacy","natura:redwood_logs",2.00,10.00
"Natura Legacy","natura:redwood_pressure_plate",0.50,2.50
"Natura Legacy","natura:redwood_sapling",0.00,0.00
"Natura Legacy","natura:redwood_trap_door",3.00,15.00
"Natura Legacy","natura:respawn_obelisk",2.00,30000.00
"Natura Legacy","natura:saguaro",0.30,1.50
"Natura Legacy","natura:saguaro_baby",0.30,1.50
"Natura Legacy","natura:saguaro_fruit",0.30,1.50
"Natura Legacy","natura:sakura_button",0.50,2.50
"Natura Legacy","natura:sakura_fence",2.00,15.00
"Natura Legacy","natura:sakura_fence_gate",2.00,15.00
"Natura Legacy","natura:sakura_pressure_plate",0.50,2.50
"Natura Legacy","natura:sakura_trap_door",3.00,15.00
"Natura Legacy","natura:silverbell_button",0.50,2.50
"Natura Legacy","natura:silverbell_fence",2.00,15.00
"Natura Legacy","natura:silverbell_fence_gate",2.00,15.00
"Natura Legacy","natura:silverbell_pressure_plate",0.50,2.50
"Natura Legacy","natura:silverbell_trap_door",3.00,15.00
"Natura Legacy","natura:smooth_netherrack",1.50,30.00
"Natura Legacy","natura:tiger_button",0.50,2.50
"Natura Legacy","natura:tiger_fence",2.00,15.00
"Natura Legacy","natura:tiger_fence_gate",2.00,15.00
"Natura Legacy","natura:tiger_pressure_plate",0.50,2.50
"Natura Legacy","natura:tiger_trap_door",3.00,15.00
"Natura Legacy","natura:willow_button",0.50,2.50
"Natura Legacy","natura:willow_fence",2.00,15.00
"Natura Legacy","natura:willow_fence_gate",2.00,15.00
"Natura Legacy","natura:willow_pressure_plate",0.50,2.50
"Natura Legacy","natura:willow_trap_door",3.00,15.00
"Novam Terram","nt:black_sand",0.80,4.00
"Novam Terram","nt:black_sandstone",0.80,4.00
"Novam Terram","nt:black_sandstone_carved",0.80,4.00
"Novam Terram","nt:black_sandstone_face",0.80,4.00
"Novam Terram","nt:black_sandstone_glyph",0.80,4.00
