"ID","Name","Description","Parent"
"minecraft:recipes/building_blocks/cyan_concrete_powder","minecraft:recipes/building_blocks/cyan_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/cyan_stained_glass","minecraft:recipes/building_blocks/cyan_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/cyan_stained_hardened_clay","minecraft:recipes/building_blocks/cyan_stained_hardened_clay","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/cyan_wool","minecraft:recipes/building_blocks/cyan_wool","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/dark_oak_planks","minecraft:recipes/building_blocks/dark_oak_planks","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/dark_oak_stairs","minecraft:recipes/building_blocks/dark_oak_stairs","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/dark_oak_wooden_slab","minecraft:recipes/building_blocks/dark_oak_wooden_slab","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/dark_prismarine","minecraft:recipes/building_blocks/dark_prismarine","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/diamond_block","minecraft:recipes/building_blocks/diamond_block","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/diorite","minecraft:recipes/building_blocks/diorite","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/emerald_block","minecraft:recipes/building_blocks/emerald_block","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/end_bricks","minecraft:recipes/building_blocks/end_bricks","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/glowstone","minecraft:recipes/building_blocks/glowstone","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/gold_block","minecraft:recipes/building_blocks/gold_block","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/granite","minecraft:recipes/building_blocks/granite","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/gray_concrete_powder","minecraft:recipes/building_blocks/gray_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/gray_stained_glass","minecraft:recipes/building_blocks/gray_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/gray_stained_hardened_clay","minecraft:recipes/building_blocks/gray_stained_hardened_clay","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/gray_wool","minecraft:recipes/building_blocks/gray_wool","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/green_concrete_powder","minecraft:recipes/building_blocks/green_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/green_stained_glass","minecraft:recipes/building_blocks/green_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/green_stained_hardened_clay","minecraft:recipes/building_blocks/green_stained_hardened_clay","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/green_wool","minecraft:recipes/building_blocks/green_wool","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/hay_block","minecraft:recipes/building_blocks/hay_block","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/iron_block","minecraft:recipes/building_blocks/iron_block","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/jungle_planks","minecraft:recipes/building_blocks/jungle_planks","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/jungle_stairs","minecraft:recipes/building_blocks/jungle_stairs","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/jungle_wooden_slab","minecraft:recipes/building_blocks/jungle_wooden_slab","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/lapis_block","minecraft:recipes/building_blocks/lapis_block","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/light_blue_concrete_powder","minecraft:recipes/building_blocks/light_blue_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/light_blue_stained_glass","minecraft:recipes/building_blocks/light_blue_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/light_blue_stained_hardened_clay","minecraft:recipes/building_blocks/light_blue_stained_hardened_clay","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/light_blue_wool","minecraft:recipes/building_blocks/light_blue_wool","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/light_gray_concrete_powder","minecraft:recipes/building_blocks/light_gray_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/light_gray_stained_glass","minecraft:recipes/building_blocks/light_gray_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/light_gray_stained_hardened_clay","minecraft:recipes/building_blocks/light_gray_stained_hardened_clay","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/light_gray_wool","minecraft:recipes/building_blocks/light_gray_wool","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/lime_concrete_powder","minecraft:recipes/building_blocks/lime_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/lime_stained_glass","minecraft:recipes/building_blocks/lime_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/lime_stained_hardened_clay","minecraft:recipes/building_blocks/lime_stained_hardened_clay","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/lime_wool","minecraft:recipes/building_blocks/lime_wool","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/lit_pumpkin","minecraft:recipes/building_blocks/lit_pumpkin","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/magenta_concrete_powder","minecraft:recipes/building_blocks/magenta_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/magenta_stained_glass","minecraft:recipes/building_blocks/magenta_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/magenta_stained_hardened_clay","minecraft:recipes/building_blocks/magenta_stained_hardened_clay","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/magenta_wool","minecraft:recipes/building_blocks/magenta_wool","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/magma","minecraft:recipes/building_blocks/magma","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/melon_block","minecraft:recipes/building_blocks/melon_block","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/mossy_cobblestone","minecraft:recipes/building_blocks/mossy_cobblestone","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/mossy_stonebrick","minecraft:recipes/building_blocks/mossy_stonebrick","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/nether_brick","minecraft:recipes/building_blocks/nether_brick","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/nether_brick_slab","minecraft:recipes/building_blocks/nether_brick_slab","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/nether_brick_stairs","minecraft:recipes/building_blocks/nether_brick_stairs","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/nether_wart_block","minecraft:recipes/building_blocks/nether_wart_block","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/oak_planks","minecraft:recipes/building_blocks/oak_planks","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/oak_stairs","minecraft:recipes/building_blocks/oak_stairs","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/oak_wooden_slab","minecraft:recipes/building_blocks/oak_wooden_slab","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/orange_concrete_powder","minecraft:recipes/building_blocks/orange_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/orange_stained_glass","minecraft:recipes/building_blocks/orange_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/orange_stained_hardened_clay","minecraft:recipes/building_blocks/orange_stained_hardened_clay","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/orange_wool","minecraft:recipes/building_blocks/orange_wool","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/pillar_quartz_block","minecraft:recipes/building_blocks/pillar_quartz_block","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/pink_concrete_powder","minecraft:recipes/building_blocks/pink_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/pink_stained_glass","minecraft:recipes/building_blocks/pink_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/pink_stained_hardened_clay","minecraft:recipes/building_blocks/pink_stained_hardened_clay","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/pink_wool","minecraft:recipes/building_blocks/pink_wool","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/polished_andesite","minecraft:recipes/building_blocks/polished_andesite","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/polished_diorite","minecraft:recipes/building_blocks/polished_diorite","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/polished_granite","minecraft:recipes/building_blocks/polished_granite","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/prismarine","minecraft:recipes/building_blocks/prismarine","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/prismarine_bricks","minecraft:recipes/building_blocks/prismarine_bricks","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/purple_concrete_powder","minecraft:recipes/building_blocks/purple_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/purple_stained_glass","minecraft:recipes/building_blocks/purple_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/purple_stained_hardened_clay","minecraft:recipes/building_blocks/purple_stained_hardened_clay","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/purple_wool","minecraft:recipes/building_blocks/purple_wool","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/purpur_block","minecraft:recipes/building_blocks/purpur_block","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/purpur_pillar","minecraft:recipes/building_blocks/purpur_pillar","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/purpur_slab","minecraft:recipes/building_blocks/purpur_slab","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/purpur_stairs","minecraft:recipes/building_blocks/purpur_stairs","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/quartz_block","minecraft:recipes/building_blocks/quartz_block","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/quartz_slab","minecraft:recipes/building_blocks/quartz_slab","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/quartz_stairs","minecraft:recipes/building_blocks/quartz_stairs","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/red_concrete_powder","minecraft:recipes/building_blocks/red_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/red_nether_brick","minecraft:recipes/building_blocks/red_nether_brick","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/red_sandstone","minecraft:recipes/building_blocks/red_sandstone","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/red_sandstone_slab","minecraft:recipes/building_blocks/red_sandstone_slab","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/red_sandstone_stairs","minecraft:recipes/building_blocks/red_sandstone_stairs","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/red_stained_glass","minecraft:recipes/building_blocks/red_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/red_stained_hardened_clay","minecraft:recipes/building_blocks/red_stained_hardened_clay","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/red_wool","minecraft:recipes/building_blocks/red_wool","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/sandstone","minecraft:recipes/building_blocks/sandstone","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/sandstone_slab","minecraft:recipes/building_blocks/sandstone_slab","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/sandstone_stairs","minecraft:recipes/building_blocks/sandstone_stairs","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/sea_lantern","minecraft:recipes/building_blocks/sea_lantern","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/smooth_red_sandstone","minecraft:recipes/building_blocks/smooth_red_sandstone","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/smooth_sandstone","minecraft:recipes/building_blocks/smooth_sandstone","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/snow","minecraft:recipes/building_blocks/snow","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/spruce_planks","minecraft:recipes/building_blocks/spruce_planks","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/spruce_stairs","minecraft:recipes/building_blocks/spruce_stairs","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/spruce_wooden_slab","minecraft:recipes/building_blocks/spruce_wooden_slab","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/stone_brick_slab","minecraft:recipes/building_blocks/stone_brick_slab","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/stone_brick_stairs","minecraft:recipes/building_blocks/stone_brick_stairs","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/stone_slab","minecraft:recipes/building_blocks/stone_slab","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/stone_stairs","minecraft:recipes/building_blocks/stone_stairs","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/stonebrick","minecraft:recipes/building_blocks/stonebrick","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/string_to_wool","minecraft:recipes/building_blocks/string_to_wool","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/white_concrete_powder","minecraft:recipes/building_blocks/white_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/white_stained_glass","minecraft:recipes/building_blocks/white_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/white_stained_hardened_clay","minecraft:recipes/building_blocks/white_stained_hardened_clay","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/yellow_concrete_powder","minecraft:recipes/building_blocks/yellow_concrete_powder","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/yellow_stained_glass","minecraft:recipes/building_blocks/yellow_stained_glass","<null>","minecraft:recipes/root"
"minecraft:recipes/building_blocks/yellow_stained_hardened_clay","minecraft:recipes/building_blocks/yellow_stained_hardened_clay","<null>","minecraft:recipes/root"
